Facebook Ireland Limited,Invoice Report
Business Name,ReadyPlanet BM1,Report Start Date,31 Jan 2021
Business ID,_10152359449443603_,Report End Date,05 Feb 2021
Taxed Amount in period,฿0.00
Total Invoiced Amount in period,"฿11,844,645.82"
Total Due Amount in period,"฿11,844,645.82"


Vendor,Invoice Number,Transaction Type,Advertiser,Billing Period,Payment Terms,Invoice Net Amount,Invoice Tax Amount,Invoice Total Amount,Liable Party,Currency,Issue Date,Due Date,Payment Status,Amount Due,Customer PO Number,Ad Account Id,Ad Account Name,Campaign Id,Campaign Name,Campaign Objective,Campaign Clicks,Campaign Impressions,Campaign Labels,Campaign Amount,Campaign Tax Amount,Campaign Total Amount,Campaign Creator,Campaign Last Modified By
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364297770160_,,,,7679,,"฿1,717.27",฿0.00,"฿1,717.27",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759027740160_,,,,10979,,"฿1,582.56",฿0.00,"฿1,582.56",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843357698470160_,,,,1636,,฿206.83,฿0.00,฿206.83,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843364310040160_,,,,9294,,"฿1,524.96",฿0.00,"฿1,524.96",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844122969470160_,,,,614,,฿83.94,฿0.00,฿83.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759298760160_,,,,2786,,฿279.89,฿0.00,฿279.89,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843366206440160_,,,,6539,,"฿1,396.88",฿0.00,"฿1,396.88",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844105108660160_,,,,1280,,฿227.06,฿0.00,฿227.06,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123143040160_,,,,25169,,฿233.41,฿0.00,฿233.41,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844756141740160_,,,,9788,,"฿1,141.16",฿0.00,"฿1,141.16",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843444746400160_,,,,32413,,฿306.21,฿0.00,฿306.21,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844756116280160_,,,,5638,,"฿1,024.22",฿0.00,"฿1,024.22",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123053950160_,,,,541,,฿79.87,฿0.00,฿79.87,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23845131753720160_,,,,4205,,฿850.83,฿0.00,฿850.83,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844755993810160_,,,,6090,,"฿1,130.93",฿0.00,"฿1,130.93",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843366776800160_,,,,5617,,฿42.62,฿0.00,฿42.62,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960301840160_,,,,82679,,"฿6,907.75",฿0.00,"฿6,907.75",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843750181820160_,,,,23743,,฿206.44,฿0.00,฿206.44,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844960206160160_,,,,83822,,"฿6,974.37",฿0.00,"฿6,974.37",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844177808800160_,,,,976,,฿200.33,฿0.00,฿200.33,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844580693860160_,,,,29853,,฿283.94,฿0.00,฿283.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843762309700160_,,,,9468,,฿997.92,฿0.00,฿997.92,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844580645780160_,,,,9752,,"฿1,027.29",฿0.00,"฿1,027.29",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843426374070160_,,,,2162,,฿320.41,฿0.00,฿320.41,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844037119090160_,,,,8254,,"฿1,090.32",฿0.00,"฿1,090.32",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843759071460160_,,,,9590,,"฿1,558.36",฿0.00,"฿1,558.36",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368057200160_,,,,18062,,"฿2,349.77",฿0.00,"฿2,349.77",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844781970990160_,,,,4458,,฿687.34,฿0.00,฿687.34,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843581123350160_,,,,16522,,฿141.04,฿0.00,฿141.04,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2170784513233306_,,_23846897713660449_,,,,33931,,"฿2,073.65",฿0.00,"฿2,073.65",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123076670160_,,,,11052,,฿92.94,฿0.00,฿92.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843366773380160_,,,,55212,,฿574.18,฿0.00,฿574.18,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2170784513233306_,,_23845699752540449_,,,,168505,,"฿69,023.25",฿0.00,"฿69,023.25",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844067047820160_,,,,2736,,฿22.70,฿0.00,฿22.70,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844123150940160_,,,,132,,฿21.04,฿0.00,฿21.04,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844131767900160_,,,,10230,,฿86.94,฿0.00,฿86.94,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2143414302457430_,,_23846510169150669_,,,,21046,,"฿1,084.26",฿0.00,"฿1,084.26",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2218797441672718_,,_23847108326750299_,,,,235771,,"฿41,776.92",฿0.00,"฿41,776.92",,
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153207579128603_,fb4-Tomatokidz,_6228720252206_,Engagement SchoolGrandsale LuxuryCar,POST_ENGAGEMENT,,75357,,"฿3,563.20",฿0.00,"฿3,563.20",Kanis Luechachaiwong,Kanis Luechachaiwong
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1015444082288887_,,_23847397644220103_,,,,12,,฿1.00,฿0.00,฿1.00,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1095438193963547_,,_23846071035550632_,,,,743,,฿91.55,฿0.00,฿91.55,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843810591710160_,,,,18167,,"฿1,699.34",฿0.00,"฿1,699.34",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1095438193963547_,,_23846087909180632_,,,,2493,,฿257.07,฿0.00,฿257.07,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1095438193963547_,,_23846694919500632_,,,,5099,,฿559.39,฿0.00,฿559.39,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844131740300160_,,,,105,,฿35.62,฿0.00,฿35.62,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1015444082288887_,,_23847295398040103_,,,,24,,฿1.22,฿0.00,฿1.22,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1015444082288887_,,_23847265079620103_,,,,32,,฿3.23,฿0.00,฿3.23,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_922984341407544_,,_922984341407544_,,,,,,-฿0.38,฿0.00,-฿0.38,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1095438193963547_,,_23846302320910632_,,,,38185,,"฿1,996.14",฿0.00,"฿1,996.14",,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_840344749638496_,,_23846612582520564_,,,,44,,฿3.48,฿0.00,฿3.48,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_777002332876915_,,_23846185843900048_,,,,1310,,฿30.01,฿0.00,฿30.01,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_844349253083226_,,_23846779514670567_,,,,17822,,฿147.75,฿0.00,฿147.75,,
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153349700363603_,fb4-MMS bosch car service THB,_6035205689573_,MMS-Bosch Car Service Thailand - Post Engagement,POST_ENGAGEMENT,,311794,,"฿3,739.64",฿0.00,"฿3,739.64",Kanis Luechachaiwong,Kanokporn Tab-an
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_840344749638496_,,_23846233416860564_,,,,4436,,฿45.33,฿0.00,฿45.33,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844529324880160_,,,,199,,฿45.04,฿0.00,฿45.04,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23843368038600160_,,,,5845,,฿875.14,฿0.00,฿875.14,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_739442920190037_,,_23846263729910667_,,,,16,,฿3.13,฿0.00,฿3.13,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_582118255609111_,,_23843453548940141_,,,,,,฿216.79,฿0.00,฿216.79,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_826797431451149_,,_23846775603350090_,,,,239,,฿5.29,฿0.00,฿5.29,,
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153207579128603_,fb4-Tomatokidz,_6217681783606_,Engagement Nov2020 Ekamai Parent,POST_ENGAGEMENT,,17,,฿1.88,฿0.00,฿1.88,Kanis Luechachaiwong,Kanis Luechachaiwong
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153207579128603_,fb4-Tomatokidz,_6217681783606_,Engagement Nov2020 Ekamai Parent,POST_ENGAGEMENT,,73891,,"฿2,480.41",฿0.00,"฿2,480.41",Kanis Luechachaiwong,Kanis Luechachaiwong
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153179864543603_,fb4-fb25-Papah printing THB,_6229779894866_,20210113_พิมหมึกขาว - Messages,MESSAGES,,15533,,"฿2,294.92",฿0.00,"฿2,294.92",Kanis Luechachaiwong,Kanis Luechachaiwong
Facebook Ireland Limited,226815007,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿523,122.98",฿0.00,"฿523,122.98","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿523,122.98",,_10153207579128603_,fb4-Tomatokidz,_6230296455806_,Engagement 20210121 Index Chonburi-Pattaya,POST_ENGAGEMENT,,14866,,฿938.42,฿0.00,฿938.42,Kanis Luechachaiwong,Kanis Luechachaiwong
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_834325340687752_,,_23846437489960189_,,,,6,,฿0.14,฿0.00,฿0.14,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844251414790160_,,,,42348,,฿391.42,฿0.00,฿391.42,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1095438193963547_,,_23846780132200632_,,,,428,,฿42.64,฿0.00,฿42.64,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_2297120167041781_,,_23844122892860160_,,,,457,,฿135.41,฿0.00,฿135.41,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_1015444082288887_,,_23847438839580103_,,,,26,,฿2.35,฿0.00,฿2.35,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_677933572926101_,,_23846056431130121_,,,,620,,฿151.90,฿0.00,฿151.90,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_897117937795158_,,_23846697257240544_,,,,4,,฿0.03,฿0.00,฿0.03,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_844349253083226_,,_23846779118420567_,,,,34435,,฿471.90,฿0.00,฿471.90,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_660368717752986_,,_23845664932570413_,,,,129,,฿16.08,฿0.00,฿16.08,,
Facebook Ireland Limited,226874237,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿4,087,345.01",฿0.00,"฿4,087,345.01","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿4,087,345.01",,_623721368024895_,,_23845698186870106_,,,,4727,,฿410.68,฿0.00,฿410.68,,
